Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenAbvGr,KitchenQual,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,AgeBuilt,AgeRemodeled,AgeGarage,MSSubClass_30,MSZoning_C (all),MSZoning_RM,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd
102,77.0,9206.0,6.0,5.0,1985.0,1985.0,4.0,1.0,0.0,741.0,977.0,755.0,1732.0,2.0,1.0,4.0,3.0,1985.0,3.0,2.0,476.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
103,64.0,7018.0,5.0,5.0,1979.0,1979.0,0.0,0.0,0.0,0.0,1535.0,0.0,1535.0,2.0,2.0,3.0,0.0,1979.0,1.0,2.0,410.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
104,94.0,10402.0,7.0,5.0,2009.0,2009.0,4.0,1.0,0.0,1226.0,1226.0,0.0,1226.0,2.0,1.0,4.0,0.0,2009.0,2.0,3.0,740.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
105,62.0,7758.0,7.0,4.0,1931.0,1950.0,3.0,2.0,224.0,1040.0,1226.0,592.0,1818.0,1.0,1.0,3.0,3.0,1951.0,1.0,1.0,240.0,91.0,72.0,71.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
106,75.0,9375.0,8.0,5.0,2003.0,2004.0,5.0,1.0,0.0,1053.0,1053.0,939.0,1992.0,2.0,1.0,4.0,4.0,2003.0,2.0,2.0,648.0,19.0,18.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
107,60.0,10800.0,4.0,7.0,1885.0,1995.0,2.0,1.0,0.0,641.0,1047.0,0.0,1047.0,1.0,1.0,3.0,0.0,1954.0,1.0,1.0,273.0,137.0,27.0,68.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
108,50.0,6000.0,5.0,5.0,1948.0,1950.0,3.0,5.0,104.0,789.0,789.0,0.0,789.0,1.0,1.0,3.0,0.0,1948.0,1.0,1.0,250.0,74.0,72.0,74.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
109,85.0,8500.0,5.0,7.0,1919.0,2005.0,3.0,1.0,0.0,793.0,997.0,520.0,1517.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,103.0,17.0,2022.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
110,105.0,11751.0,6.0,6.0,1977.0,1977.0,4.0,4.0,705.0,1844.0,1844.0,0.0,1844.0,2.0,1.0,3.0,3.0,1977.0,2.0,2.0,546.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
111,75.0,9525.0,6.0,4.0,1954.0,1972.0,3.0,3.0,444.0,994.0,1216.0,639.0,1855.0,2.0,1.0,3.0,0.0,1954.0,1.0,1.0,325.0,68.0,50.0,68.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
112,68.66666666666667,7750.0,7.0,5.0,2000.0,2000.0,4.0,6.0,250.0,384.0,774.0,656.0,1430.0,2.0,1.0,3.0,3.0,2000.0,3.0,2.0,400.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,77.0,9965.0,7.0,5.0,2007.0,2007.0,5.0,6.0,984.0,1264.0,1282.0,1414.0,2696.0,2.0,1.0,5.0,4.0,2007.0,3.0,3.0,792.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,53.66666666666666,21000.0,6.0,5.0,1953.0,1953.0,4.0,5.0,35.0,1809.0,2259.0,0.0,2259.0,2.0,1.0,4.0,4.0,1953.0,1.0,2.0,450.0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,61.0,7259.0,6.0,8.0,1945.0,2002.0,3.0,5.0,774.0,1028.0,1436.0,884.0,2320.0,2.0,1.0,4.0,3.0,1945.0,1.0,1.0,180.0,77.0,20.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
116,34.0,3230.0,6.0,5.0,1999.0,1999.0,4.0,6.0,419.0,729.0,729.0,729.0,1458.0,2.0,1.0,3.0,2.0,1999.0,1.0,2.0,440.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
117,88.33333333333333,11616.0,5.0,5.0,1962.0,1962.0,3.0,2.0,170.0,1092.0,1092.0,0.0,1092.0,1.0,1.0,3.0,1.0,1962.0,1.0,1.0,288.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
118,74.0,8536.0,5.0,5.0,2006.0,2007.0,4.0,1.0,0.0,1125.0,1125.0,0.0,1125.0,1.0,1.0,3.0,0.0,2007.0,1.0,2.0,430.0,16.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
119,90.0,12376.0,7.0,5.0,1990.0,1990.0,4.0,6.0,1470.0,1673.0,1699.0,1523.0,3222.0,3.0,1.0,4.0,3.0,1990.0,1.0,3.0,594.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
120,65.0,8461.0,6.0,5.0,2005.0,2006.0,4.0,1.0,0.0,728.0,728.0,728.0,1456.0,2.0,1.0,4.0,4.0,2005.0,3.0,2.0,390.0,17.0,16.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
121,100.33333333333331,21453.0,6.0,5.0,1969.0,1969.0,3.0,5.0,938.0,938.0,988.0,0.0,988.0,1.0,1.0,3.0,3.0,1969.0,1.0,2.0,540.0,53.0,53.0,53.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
122,50.0,6060.0,4.0,5.0,1939.0,1950.0,3.0,1.0,0.0,732.0,772.0,351.0,1123.0,1.0,1.0,3.0,0.0,1979.0,1.0,1.0,264.0,83.0,72.0,43.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
123,75.0,9464.0,6.0,7.0,1958.0,1958.0,3.0,4.0,570.0,1080.0,1080.0,0.0,1080.0,1.0,1.0,3.0,0.0,1958.0,1.0,1.0,288.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
124,55.0,7892.0,6.0,5.0,1993.0,1993.0,4.0,6.0,300.0,1199.0,1199.0,0.0,1199.0,2.0,1.0,4.0,0.0,1993.0,2.0,2.0,530.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
125,48.0,17043.0,6.0,5.0,1979.0,1998.0,4.0,1.0,0.0,1362.0,1586.0,0.0,1586.0,2.0,1.0,3.0,3.0,1979.0,1.0,2.0,435.0,43.0,24.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
126,60.0,6780.0,6.0,8.0,1935.0,1982.0,3.0,6.0,490.0,520.0,520.0,0.0,754.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,87.0,40.0,2022.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
127,50.0,4928.0,6.0,5.0,1976.0,1976.0,4.0,5.0,120.0,1078.0,958.0,0.0,958.0,2.0,1.0,3.0,3.0,1977.0,2.0,2.0,440.0,46.0,46.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
128,55.0,4388.0,5.0,7.0,1930.0,1950.0,3.0,2.0,116.0,672.0,840.0,0.0,840.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,92.0,72.0,2022.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
129,69.0,7590.0,6.0,5.0,1966.0,1966.0,3.0,4.0,512.0,660.0,660.0,688.0,1348.0,1.0,1.0,3.0,2.0,1966.0,2.0,2.0,453.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
130,69.0,8973.0,5.0,7.0,1958.0,1991.0,3.0,3.0,567.0,1008.0,1053.0,0.0,1053.0,1.0,1.0,5.0,0.0,1998.0,2.0,2.0,750.0,64.0,31.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,88.0,14200.0,7.0,6.0,1966.0,1966.0,3.0,3.0,445.0,924.0,1216.0,941.0,2157.0,2.0,1.0,4.0,4.0,1966.0,3.0,2.0,487.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
132,76.66666666666667,12224.0,6.0,5.0,2000.0,2000.0,4.0,6.0,695.0,992.0,1022.0,1032.0,2054.0,2.0,1.0,4.0,3.0,2000.0,2.0,2.0,390.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,75.0,7388.0,5.0,6.0,1959.0,2002.0,3.0,3.0,405.0,1063.0,1327.0,0.0,1327.0,1.0,1.0,4.0,0.0,1974.0,1.0,2.0,624.0,63.0,20.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
134,62.66666666666666,6853.0,8.0,5.0,2001.0,2002.0,5.0,6.0,1005.0,1267.0,1296.0,0.0,1296.0,2.0,1.0,4.0,0.0,2001.0,3.0,2.0,471.0,21.0,20.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
135,78.0,10335.0,5.0,6.0,1968.0,1993.0,3.0,3.0,570.0,1461.0,1721.0,0.0,1721.0,2.0,1.0,3.0,3.0,1968.0,2.0,2.0,440.0,54.0,29.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
136,80.0,10400.0,7.0,6.0,1970.0,1970.0,3.0,1.0,0.0,1304.0,1682.0,0.0,1682.0,2.0,1.0,3.0,4.0,1970.0,1.0,2.0,530.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
137,78.66666666666667,10355.0,5.0,5.0,1967.0,1967.0,3.0,4.0,695.0,1214.0,1214.0,0.0,1214.0,2.0,1.0,3.0,2.0,1967.0,2.0,1.0,318.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
138,82.0,11070.0,7.0,5.0,1988.0,1989.0,3.0,1.0,0.0,1907.0,1959.0,0.0,1959.0,3.0,2.0,3.0,0.0,1989.0,1.0,3.0,766.0,34.0,33.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
139,73.0,9066.0,8.0,5.0,1999.0,2000.0,4.0,6.0,668.0,1004.0,1004.0,848.0,1852.0,2.0,1.0,4.0,3.0,1999.0,3.0,3.0,660.0,23.0,22.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
140,65.0,15426.0,6.0,5.0,1997.0,1997.0,4.0,6.0,821.0,928.0,928.0,836.0,1764.0,2.0,1.0,4.0,0.0,1997.0,2.0,2.0,470.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
141,70.0,10500.0,4.0,5.0,1971.0,1971.0,3.0,5.0,432.0,864.0,864.0,0.0,864.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,51.0,51.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142,78.0,11645.0,7.0,5.0,2005.0,2005.0,4.0,6.0,1300.0,1734.0,1734.0,0.0,1734.0,2.0,1.0,4.0,0.0,2005.0,3.0,2.0,660.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
143,71.0,8520.0,5.0,4.0,1952.0,1952.0,3.0,3.0,507.0,910.0,910.0,475.0,1385.0,2.0,1.0,3.0,0.0,2000.0,1.0,2.0,720.0,70.0,70.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
144,78.0,10335.0,7.0,5.0,1999.0,1999.0,4.0,6.0,679.0,1490.0,1501.0,0.0,1501.0,2.0,1.0,4.0,0.0,1999.0,2.0,2.0,577.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
145,70.0,9100.0,5.0,5.0,1963.0,1963.0,3.0,3.0,1332.0,1728.0,1728.0,0.0,1728.0,2.0,2.0,3.0,0.0,1963.0,1.0,2.0,504.0,59.0,59.0,59.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
146,24.0,2522.0,6.0,5.0,2004.0,2006.0,4.0,1.0,0.0,970.0,970.0,739.0,1709.0,2.0,1.0,4.0,0.0,2004.0,1.0,2.0,380.0,18.0,16.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
147,51.0,6120.0,5.0,7.0,1931.0,1993.0,3.0,4.0,209.0,715.0,875.0,0.0,875.0,1.0,1.0,3.0,0.0,1931.0,1.0,1.0,180.0,91.0,29.0,91.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
148,72.33333333333333,9505.0,7.0,5.0,2001.0,2001.0,4.0,1.0,0.0,884.0,884.0,1151.0,2035.0,2.0,1.0,4.0,4.0,2001.0,3.0,2.0,434.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
149,63.0,7500.0,7.0,5.0,2004.0,2005.0,4.0,6.0,680.0,1080.0,1080.0,0.0,1080.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
150,56.0,6240.0,5.0,4.0,1936.0,1950.0,4.0,1.0,0.0,896.0,896.0,448.0,1344.0,1.0,1.0,3.0,0.0,1936.0,1.0,1.0,240.0,86.0,72.0,86.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
151,120.0,10356.0,5.0,6.0,1975.0,1975.0,3.0,4.0,716.0,969.0,969.0,0.0,969.0,1.0,1.0,3.0,0.0,1975.0,1.0,2.0,440.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
152,107.0,13891.0,8.0,5.0,2007.0,2008.0,5.0,6.0,1400.0,1710.0,1710.0,0.0,1710.0,2.0,1.0,4.0,4.0,2007.0,2.0,3.0,866.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
153,77.33333333333333,14803.0,6.0,5.0,1971.0,1971.0,3.0,3.0,416.0,825.0,1097.0,896.0,1993.0,2.0,1.0,3.0,4.0,1971.0,2.0,2.0,495.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
154,73.33333333333333,13500.0,6.0,7.0,1960.0,1975.0,4.0,4.0,429.0,1602.0,1252.0,0.0,1252.0,1.0,1.0,3.0,4.0,1960.0,2.0,2.0,564.0,62.0,47.0,62.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
155,84.0,11340.0,6.0,5.0,1923.0,1950.0,3.0,1.0,0.0,1200.0,1200.0,0.0,1200.0,1.0,1.0,3.0,0.0,1923.0,1.0,1.0,312.0,99.0,72.0,99.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
156,60.0,9600.0,6.0,5.0,1924.0,1950.0,3.0,1.0,0.0,572.0,572.0,524.0,1096.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,98.0,72.0,2022.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
157,60.0,7200.0,5.0,7.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1040.0,0.0,1040.0,1.0,1.0,3.0,0.0,1950.0,1.0,2.0,625.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
158,92.0,12003.0,8.0,5.0,2009.0,2010.0,5.0,1.0,0.0,774.0,774.0,1194.0,1968.0,2.0,1.0,5.0,4.0,2009.0,3.0,3.0,680.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,100.0,12552.0,7.0,5.0,2004.0,2005.0,4.0,6.0,222.0,991.0,991.0,956.0,1947.0,2.0,1.0,4.0,4.0,2004.0,2.0,2.0,678.0,18.0,17.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
160,134.0,19378.0,7.0,5.0,2005.0,2006.0,4.0,6.0,57.0,1392.0,1392.0,1070.0,2462.0,2.0,1.0,4.0,4.0,2006.0,2.0,2.0,576.0,17.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
161,102.66666666666669,11120.0,6.0,6.0,1984.0,1984.0,4.0,4.0,660.0,1232.0,1232.0,0.0,1232.0,2.0,1.0,3.0,0.0,1984.0,1.0,2.0,516.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
162,110.0,13688.0,9.0,5.0,2003.0,2004.0,5.0,6.0,1016.0,1572.0,1572.0,1096.0,2668.0,2.0,1.0,5.0,4.0,2003.0,3.0,3.0,726.0,19.0,18.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
163,95.0,12182.0,7.0,5.0,2005.0,2005.0,4.0,4.0,1201.0,1541.0,1541.0,0.0,1541.0,2.0,1.0,4.0,4.0,2005.0,2.0,2.0,532.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
164,55.0,5500.0,4.0,6.0,1956.0,1956.0,3.0,1.0,0.0,882.0,882.0,0.0,882.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
165,40.0,5400.0,6.0,7.0,1926.0,2004.0,3.0,2.0,370.0,1149.0,1149.0,467.0,1616.0,2.0,1.0,4.0,0.0,1926.0,1.0,1.0,216.0,96.0,18.0,96.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
166,62.0,10106.0,5.0,7.0,1940.0,1999.0,3.0,5.0,351.0,644.0,808.0,547.0,1355.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,82.0,23.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,61.66666666666666,10708.0,5.0,5.0,1955.0,1993.0,3.0,2.0,379.0,1617.0,1867.0,0.0,1867.0,1.0,1.0,3.0,4.0,1955.0,3.0,1.0,303.0,67.0,29.0,67.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
168,86.0,10562.0,8.0,5.0,2007.0,2007.0,5.0,6.0,1288.0,1582.0,1610.0,551.0,2161.0,1.0,1.0,5.0,4.0,2007.0,3.0,3.0,789.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
169,62.0,8244.0,7.0,5.0,2004.0,2004.0,4.0,1.0,0.0,840.0,840.0,880.0,1720.0,2.0,1.0,4.0,4.0,2004.0,3.0,2.0,440.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
170,83.0,16669.0,8.0,6.0,1981.0,1981.0,4.0,1.0,0.0,1686.0,1707.0,0.0,1707.0,2.0,1.0,3.0,3.0,1981.0,2.0,2.0,511.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
171,73.33333333333333,12358.0,5.0,6.0,1941.0,1950.0,3.0,3.0,360.0,720.0,854.0,0.0,1382.0,1.0,1.0,3.0,0.0,1991.0,1.0,2.0,660.0,81.0,72.0,31.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
172,141.0,31770.0,6.0,5.0,1960.0,1960.0,3.0,4.0,639.0,1080.0,1656.0,0.0,1656.0,1.0,1.0,3.0,4.0,1960.0,3.0,2.0,528.0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
173,44.0,5306.0,7.0,7.0,1987.0,1987.0,4.0,6.0,495.0,1064.0,1064.0,703.0,1767.0,2.0,1.0,4.0,3.0,1987.0,2.0,2.0,504.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
174,80.0,10197.0,6.0,5.0,1961.0,1961.0,3.0,5.0,288.0,1362.0,1362.0,0.0,1362.0,1.0,1.0,3.0,3.0,1961.0,1.0,2.0,504.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
175,47.0,12416.0,6.0,5.0,1986.0,1986.0,4.0,5.0,1398.0,1606.0,1651.0,0.0,1651.0,2.0,1.0,3.0,3.0,1986.0,3.0,2.0,616.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
176,84.0,12615.0,6.0,7.0,1950.0,2001.0,3.0,5.0,477.0,1202.0,2158.0,0.0,2158.0,2.0,1.0,4.0,4.0,1950.0,1.0,2.0,576.0,72.0,21.0,72.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
177,97.0,10029.0,6.0,5.0,1988.0,1989.0,4.0,6.0,831.0,1151.0,1164.0,896.0,2060.0,2.0,1.0,3.0,3.0,1988.0,1.0,2.0,521.0,34.0,33.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
178,61.0,13650.0,5.0,5.0,1958.0,1958.0,3.0,5.0,57.0,1052.0,1252.0,668.0,1920.0,2.0,1.0,4.0,4.0,1958.0,1.0,2.0,451.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
179,63.0,17423.0,9.0,5.0,2008.0,2009.0,5.0,6.0,1904.0,2216.0,2234.0,0.0,2234.0,2.0,1.0,5.0,4.0,2009.0,3.0,3.0,1166.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
180,60.0,8520.0,5.0,6.0,1923.0,2006.0,3.0,1.0,0.0,968.0,968.0,0.0,968.0,1.0,1.0,3.0,0.0,1935.0,1.0,2.0,480.0,99.0,16.0,87.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
181,24.0,2117.0,6.0,5.0,2000.0,2000.0,4.0,6.0,436.0,756.0,769.0,756.0,1525.0,2.0,1.0,4.0,3.0,2000.0,1.0,2.0,440.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
182,54.0,7588.0,7.0,6.0,1920.0,1950.0,2.0,2.0,352.0,793.0,901.0,901.0,1802.0,1.0,1.0,3.0,4.0,1920.0,1.0,1.0,216.0,102.0,72.0,102.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
183,60.0,9060.0,5.0,6.0,1957.0,2006.0,0.0,0.0,0.0,0.0,1340.0,0.0,1340.0,1.0,1.0,3.0,4.0,1957.0,2.0,1.0,252.0,65.0,16.0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
184,63.0,11426.0,7.0,5.0,2003.0,2003.0,4.0,1.0,0.0,1362.0,1362.0,720.0,2082.0,2.0,1.0,4.0,0.0,2003.0,1.0,2.0,484.0,19.0,19.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
185,92.0,7438.0,5.0,8.0,1908.0,1991.0,2.0,1.0,0.0,504.0,936.0,316.0,1252.0,1.0,1.0,3.0,0.0,1986.0,1.0,2.0,576.0,114.0,31.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
186,90.0,22950.0,10.0,9.0,1892.0,1993.0,3.0,1.0,0.0,1107.0,1518.0,1518.0,3608.0,2.0,1.0,5.0,3.0,1993.0,1.0,3.0,840.0,130.0,29.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
187,75.66666666666667,9947.0,7.0,5.0,1990.0,1991.0,4.0,6.0,611.0,1188.0,1217.0,0.0,1217.0,2.0,1.0,4.0,0.0,1990.0,1.0,2.0,497.0,32.0,31.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
188,60.0,10410.0,5.0,7.0,1916.0,1987.0,2.0,1.0,0.0,660.0,808.0,704.0,1656.0,2.0,1.0,3.0,0.0,1916.0,1.0,1.0,180.0,106.0,35.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
189,64.0,7018.0,5.0,5.0,1979.0,1979.0,4.0,6.0,1086.0,1086.0,1224.0,0.0,1224.0,0.0,2.0,3.0,3.0,1979.0,1.0,2.0,528.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
190,41.0,4923.0,8.0,5.0,2001.0,2002.0,5.0,6.0,1153.0,1593.0,1593.0,0.0,1593.0,1.0,1.0,5.0,4.0,2001.0,3.0,2.0,682.0,21.0,20.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
191,70.0,10570.0,8.0,8.0,1932.0,1994.0,4.0,3.0,297.0,853.0,1549.0,1178.0,2727.0,2.0,1.0,4.0,3.0,1932.0,1.0,2.0,440.0,90.0,28.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
192,66.66666666666667,7472.0,7.0,9.0,1972.0,2004.0,3.0,5.0,626.0,725.0,725.0,754.0,1479.0,1.0,1.0,4.0,0.0,1972.0,3.0,2.0,484.0,50.0,18.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
193,68.0,9017.0,7.0,5.0,1999.0,1999.0,4.0,6.0,560.0,1431.0,1431.0,0.0,1431.0,2.0,1.0,4.0,0.0,1999.0,3.0,2.0,666.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
194,24.0,2522.0,7.0,5.0,2004.0,2004.0,4.0,1.0,0.0,970.0,970.0,739.0,1709.0,2.0,1.0,4.0,0.0,2004.0,1.0,2.0,380.0,18.0,18.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
195,60.0,7180.0,5.0,7.0,1972.0,1972.0,3.0,5.0,390.0,864.0,864.0,0.0,864.0,1.0,1.0,3.0,0.0,1989.0,1.0,1.0,352.0,50.0,50.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
196,24.0,2280.0,6.0,6.0,1976.0,1976.0,4.0,5.0,566.0,855.0,855.0,601.0,1456.0,2.0,1.0,3.0,3.0,1976.0,1.0,2.0,440.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
197,79.0,9416.0,7.0,5.0,2007.0,2007.0,5.0,6.0,1126.0,1726.0,1726.0,0.0,1726.0,2.0,1.0,5.0,4.0,2007.0,3.0,3.0,786.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
198,174.0,25419.0,8.0,4.0,1918.0,1990.0,3.0,6.0,1036.0,1360.0,1360.0,1360.0,3112.0,2.0,1.0,4.0,5.0,1918.0,1.0,2.0,795.0,104.0,32.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
199,92.0,5520.0,6.0,6.0,1912.0,1950.0,3.0,1.0,0.0,755.0,929.0,929.0,2229.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,110.0,72.0,2022.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
200,76.0,9591.0,8.0,5.0,2004.0,2005.0,5.0,6.0,1088.0,1713.0,1713.0,0.0,1713.0,2.0,1.0,5.0,4.0,2004.0,3.0,3.0,856.0,18.0,17.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
201,80.0,8546.0,4.0,5.0,2003.0,2004.0,4.0,1.0,0.0,1121.0,1121.0,0.0,1121.0,2.0,1.0,3.0,0.0,2003.0,2.0,2.0,440.0,19.0,18.0,19.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
202,75.0,10125.0,6.0,6.0,1977.0,1977.0,3.0,5.0,641.0,1196.0,1279.0,0.0,1279.0,2.0,1.0,3.0,2.0,1980.0,1.0,2.0,473.0,45.0,45.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
203,50.0,7000.0,6.0,6.0,1924.0,1950.0,2.0,2.0,617.0,617.0,865.0,445.0,1310.0,2.0,1.0,3.0,0.0,1924.0,1.0,1.0,398.0,98.0,72.0,98.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
204,35.666666666666664,4438.0,6.0,5.0,2004.0,2004.0,4.0,6.0,662.0,848.0,848.0,0.0,848.0,1.0,1.0,4.0,4.0,2004.0,2.0,2.0,420.0,18.0,18.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
